REFERENCE,ISSUE,TITLE,MSN,MSN_STANDARD,FAL_IDENTIFIER,VERSION_RANK,ATA,STATION_NAME,TYPE_NAME,COMPLEMENT_LABEL,COMPLEMENT,GTI_IDENT,RTI_IDENT,STATUS,URGENT_NEED,GTD_IMPUTATION,CREATION_DATE,OPEN_DATE,ANALYSE_DATE,ANSWER_DATE,CLOSURE_DATE,CANCEL_DATE,LAST_REALLOCATED_NAME,LAST_REALLOCATED_DATE,REALLOCATED_REASON,MULTI_ANSWER,TEXT,ANSWER_TYPE_NAME,ANSWER_COMPLEMENT_LABEL,ANSWER_COMPLEMENT
N13118DU0002,1,Demandons reprise d'essai après géné élec après clôture  NC sur détrompeur 102TD-E cassé,13118,ST5,S,FFT10/12,24.0,ST35,Intervention,WO/NC/Input,215915906,,,CLOSED,N,N,2025-12-12 10:27:00,2025-12-12 10:27:00,2025-12-12 11:07:00,2025-12-15 09:58:00,2025-12-15 18:00:00,,BSENT,2025-12-12 10:38:00,Mickael ATA 21: R.GRIL ATA 22(ATA31)/23: S.POTIE ATA 31: D.CHAPIN ATA 34: M.TESTAS ATA 46: M.COLONNA,Y,"#[NV]#NC#215915906#FIN#102TD-E#  NC: 215915906 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Électrique Type de défaut (2 letter code): Elément rayé, impacté, cassé [NV] FIN Number: 102TD-E  Rubriques: Prises Prises: Prise cassée Liste des FINs impactés (Prises): détrompeur 102TD-E cassé  Texte libre : (complément d'informations): Détrompeur 102TD-E cassé  Numéro de téléphone pro: 0789319011",Intervention,WO/NC/Input,215915906
N13118DU0001,1,"Demandons reprise d'essai suite NC 215934058, refus relais 3XT après géné élec",13118,ST5,S,FFT10/12,24.0,ST35,Intervention,WO/NC/Input,215934058,,,CLOSED,N,N,2025-12-12 10:19:00,2025-12-12 10:19:00,2025-12-12 15:18:00,2025-12-12 15:18:00,2025-12-15 18:00:00,,BSENT,2025-12-12 10:29:00,Mickael,Y,"#[NV]#NC#215934058#FIN#3XT (relais)#  NC: 215934058 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Électrique Type de défaut (2 letter code): Elément rayé, impacté, cassé [NV] FIN Number: 3XT (relais)  Rubriques: Relais Relais: Remplacement FIN des éléments impactés: 3XT  Texte libre : (complément d'informations): Relais impacté vu après géné élec Numéro de téléphone pro: 0789319011",Intervention,WO/NC/Input,215934058
N13113DU0021,1,Dépose / Repose Light box CP LH & RH,13113,ST5,S,SAS03/82,33.0,ST21,Intervention,WO/NC/Input,1027923357,,,OPEN,N,N,2026-01-12 22:11:00,2026-01-12 22:11:00,,,,,,,,N,#[NB]#WO#1027923357#FIN#321LG-A#  Work order Number: 1027923357 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Électrique Type de défaut (2 letter code): Stamp de prise déchiré [NB] FIN Number: 321LG-A  Rubriques: Prises Prises: Prise débranchée/rebranchée Liste des FINs impactés (Prises): 321LG-A & 320LG-A  Texte libre : (complément d'informations): Suite a chantier en cours nous avons déposé en plus les Light box CP LH & RH et donc déconnecté / reconnecté les pris 321LG-A & 320LG-A Numéro de téléphone pro: 0000000000 ,Intervention,WO/NC/Input,1027923357
N13113DU0018,1,Dépose/repose Slat 2/3/4 et 5,13113,ST5,S,SAS03/82,,ST21,Intervention,WO/NC/Input,216042056,,,CLOSED,N,N,2026-01-05 21:36:00,2026-01-05 21:36:00,2026-01-06 08:52:00,2026-01-06 09:32:00,2026-01-06 15:44:00,,BSENT,2026-01-06 08:08:00,"pierre métal, BT ATA27, GB",Y,"#[NF]#NC#216042056#PN#D5746092000400#  NC: 216042056 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Fonctionnelle Type de défaut (2 letter code): Défaut fonctionnel [NF] Part Number: D5746092000400  Rubriques: Eléments mécanique Pièces structure avion: Autres Dépose / Pose ou Remplacement: Dépose / Pose Système: Autres Côté: Les deux Repère mécanique (P/N) ou FIN: Slat 2 D5746092000400 SN SA254624 Slat 3 D5746093000400 SN 7254991 Slat 4 D5746094000400 SA256176 Slat 5 D5746095000600 SA 7256132 Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): slat Panneaux ou portes ouvertes pour accéder à l'élément : :  Texte libre : (complément d'informations): Bonjour, Les becs suivants vont être déposé et reposé:  Slat 2 D5746092000400 SN SA254624  Slat 3 D5746093000400 SN 7254991  Slat 4 D5746094000400 SA256176  Slat 5 D5746095000600 SA 7256132   Nous demandons conduite à tenir Numéro de téléphone pro: ",Intervention,WO/NC/Input,216042056
N13113DU0017,1,Emergency door AFT RH,13113,ST5,S,SAS03/82,25.0,ST21,Intervention,WO/NC/Input,216037233,,,CLOSED,N,N,2026-01-05 10:17:00,2026-01-05 10:17:00,2026-01-05 12:45:00,2026-01-05 13:20:00,2026-01-05 13:35:00,,BSENT,2026-01-05 11:25:00,SEAPHANH ATA 21 - MC ATA 52 - DC,Y,"#[NV]#WO#216037233#FIN#DH230#  Work order Number: 216037233 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Défauts visuels sur les pièces [NV] FIN Number: DH230  Rubriques: Eléments mécanique Pièces structure avion: Autres Dépose / Pose ou Remplacement: Dépose / Pose Système: Autres Côté: Droit Repère mécanique (P/N) ou FIN: DH230 (PN:D5227900202500) Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): Cabin Emergency DOOR AFT RH Panneaux ou portes ouvertes pour accéder à l'élément : : N/A  Texte libre : (complément d'informations): Pour remplacement linning de la porte EMERGENCY AFT RH nous avons déposé / reposé cette dernière Numéro de téléphone pro: 0000000000",Intervention,WO/NC/Input,216037233
N13113DU0016,1,TEST. BATTERY EPSU,13113,ST5,S,SAS03/82,,ST21,Intervention,WO/NC/Input,1027585220,,,CLOSED,N,N,2025-12-22 23:26:00,2025-12-22 23:26:00,2025-12-23 10:52:00,2025-12-23 10:52:00,2026-01-05 23:03:00,,BSENT,2025-12-23 08:34:00,Mickael,Y,"#[CW]#WO#1027585220#FIN#10WL1#  Work order Number: 1027585220 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: OSW (travaux restants) Type de défaut (2 letter code): OSW (travaux restants) [CW] FIN Number: 10WL1  Rubriques: Divers élec Divers élec: Autres élément électrique (diodes, capteurs, ...) Dépose / pose ou Remplacement: Dépose / pose FIN des éléments: 10WL1 / 11WL1 / 12WL1 / 13WL1 Numéro de câble (si possible): N/A  Texte libre : (complément d'informations): Suite à la S01 1027585220, dépose des 4 battery ESPU, demandons repris d'essai Numéro de téléphone pro: 06 61 81 07 98 ",Intervention,WO/NC/Input,1027585220
N13113DU0013,1,Fuite Hydraulique Case de Train ,13113,ST5,S,SAS03/82,,ST25,Intervention,WO/NC/Input,216005968,,,CLOSED,N,N,2025-12-19 07:23:00,2025-12-19 07:24:00,2025-12-19 09:47:00,2025-12-19 09:47:00,2025-12-19 13:15:00,,BSENT,2025-12-19 08:00:00,"pierre ATA29/32, TM",Y,"#[NL]#NC#216005968#PN#D3237003402200 & D3237003403100#  NC: 216005968 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Fonctionnelle Type de défaut (2 letter code): Fuite [NL] Part Number: D3237003402200 & D3237003403100  Rubriques: Eléments mécanique Pièces structure avion: Tuyauteries Dépose / Pose ou Remplacement: Dépose / Pose Système: Hydraulique Circuit: Vert Précisez la référence (P/N): D3237003402200 & D3237003403100 Identification ligne: Circuit Vert 1, PRESSURE Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): Case de train droite Tenant ou aboutissant de la ligne (FIN + port hydraulique): VALVE-SEL-HYDR-CUT-OUT Port B & SELECTOR-GEAR-ELHYD La bâche hydraulique a t-elle été vidée ?: OUI  Texte libre : (complément d'informations): Demande de reprise d'essai suite au re-torquage du raccord hydraulique. Numéro de téléphone pro: 0642773133 ",Intervention,WO/NC/Input,216005968
N13113DU0012,1,Remplacement 3CC1,13113,ST5,S,SAS03/82,,ST25,Intervention,WO/NC/Input,215938000,,,CLOSED,N,N,2025-12-18 10:21:00,2025-12-18 10:21:00,2025-12-18 13:56:00,2025-12-19 13:52:00,2025-12-22 08:20:00,,BSENT,2025-12-18 10:54:00,Mickael ATA 22: S.POTIE ATA 27: G.BALANSA ATA 29: T.MATTIUZZO,Y,"#[NV]#NC#215938000#FIN#3CC1#  NC: 215938000 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Électrique Type de défaut (2 letter code): Elément rayé, impacté, cassé [NV] FIN Number: 3CC1  Rubriques: Eléments mécanique Pièces structure avion: Autres Dépose / Pose ou Remplacement: Remplacement Système: Hydraulique Circuit: Vert Précisez la référence (P/N): SC4700-5 Identification ligne: VERT Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): Dérive Tenant ou aboutissant de la ligne (FIN + port hydraulique): . La bâche hydraulique a t-elle été vidée ?: OUI  Texte libre : (complément d'informations): Bonjour, Suite à un décalage de 3,7° par rapport au neutre de la dérive, plusieurs interventions ont étés réalisés (voir NC215938000) , dont le remplacement du 10CC, et différent réglages côté STADE.  Après toutes ces interventions la dérive est à 0.3° sur le FAC1, et 0,0° sur le FAC2, par conséquent nous avons déroulé les GTI 8270122 (CDV) + 8220111(FAC).   Cependant STADE a constaté un suintement hydraulique sur le 3CC1, par conséquent il va être remplacé.   Demandons conduite à tenir.  Numéro de téléphone pro: 0776985249 ",Intervention,WO/NC/Input,215938000
N13113DU0011,1,Refu FDIMU ,13113,ST5,S,SAS03/82,31.0,ST25,Intervention,WO/NC/Input,216000282,,,CLOSED,N,N,2025-12-17 23:00:00,2025-12-17 23:00:00,2025-12-18 09:03:00,2025-12-18 09:03:00,2025-12-18 22:30:00,,BSENT,2025-12-18 08:12:00,pierre,Y,"#[NU]#NC#216000282#FIN#10TV#  NC: 216000282 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Processus Type de défaut (2 letter code): Software update (CAM, SW équipement,...) [NU] FIN Number: 10TV  Rubriques: Equipements rackés Equipements rackés: Remplacement Equipements téléchargeable ? : Oui FIN des équipements impactés: 10TV  Texte libre : (complément d'informations): suite a NC 216000282 Refus FDIMU Numéro de téléphone pro: 0776985249  ",Intervention,WO/NC/Input,216000282
N13113DU0010,1,Cable (VN) coupé 54LE,13113,ST5,S,SAS03/82,33.0,ST25,Intervention,WO/NC/Input,215990227,,,CLOSED,N,N,2025-12-17 07:38:00,2025-12-17 07:38:00,2025-12-17 09:04:00,2025-12-17 10:39:00,2025-12-22 08:16:00,,BSENT,2025-12-17 07:48:00,"pierre métal, BT ATA33, BB",Y,"#[NW]#NC#215990227#WN#3312-0400#  NC: 215990227 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Électrique Type de défaut (2 letter code): Fil endommagé/coupé [NW] Numéro de câble: 3312-0400   Rubriques: Câblage Câblage: Ajout, Remplacement, câbles coupés Raison Câblage: Câble coupé / remplacé FIN (préciser les numéros des extrémités) ou Câble (préciser le numéro): 54LE Précisez si des éléments ont été déposés pour accéder à l'intervention:  Texte libre : (complément d'informations): Lors de l'installation du carter mobile glass cockpit F/O, nous constatons que la connexion de la métallisation 860VN a été coupé (cosse) sur l'équipement 54LE. Wire Number : 3312-0400.  Nous demandons conduite a tenir !  Numéro de téléphone pro: 0776985249",Intervention,WO/NC/Input,215990227
N13113DU0009,1,Déconnexion 424VC2 mat moteur droit ,13113,ST5,S,SAS03/82,73.0,ST25,Intervention,WO/NC/Input,215949604,,,CLOSED,N,N,2025-12-15 21:42:00,2025-12-15 21:42:00,2025-12-16 11:11:00,2025-12-16 11:11:00,2025-12-16 21:41:00,,BSENT,2025-12-16 08:30:00,pierre,Y,"#[NI]#NC#215949604#FIN#424VC2#  NC: 215949604 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Installation incorrecte [NI] FIN Number: 424VC2  Rubriques: Prises Prises: Prise débranchée/rebranchée Liste des FINs impactés (Prises): 424VC2-A  Texte libre : (complément d'informations): Bonjour  Suite à la NC 215949604. Les intervenants sont venu refaire le fils frein du backshell de la 424VC2-A du mat moteur droit. Durant l'opération, ils ont dû déconnecter cette prise. Demandons conduite à tenir suite à cette déconnexion. Numéro de téléphone pro: 07.76.98.52.49 ",Intervention,WO/NC/Input,215949604
N13113DU0004,1,Changement harnais freinage en T (97GG-A // 101GG-A),13113,ST5,S,SAS03/82,29.0,ST25,Intervention,WO/NC/Input,215866453,,,CLOSED,N,N,2025-12-10 21:29:00,2025-12-10 21:29:00,2025-12-11 09:20:00,2025-12-11 09:20:00,2025-12-15 06:56:00,,BSENT,2025-12-11 08:13:00,pierre,Y,"#[NV]#NC#215866453#FIN#97GG-A // 101GG-A#  NC: 215866453 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Défauts visuels sur les pièces [NV] FIN Number: 97GG-A // 101GG-A  Rubriques: Câblage Câblage: Ajout, Remplacement, Réparation de harnais/gaines Raison Câblage: Harnais coupé / remplacé FIN (préciser les numéros des extrémités) ou Câble (préciser le numéro): 97GG-A // 101GG-A Précisez si des éléments ont été déposés pour accéder à l'intervention:  Texte libre : (complément d'informations):  Suite a NC 215866453 prise rayé, le câble en T entre les équipement 97GG / 101GG et la jambe de train gauche, a été remplacer après le déroulement du GTI 8290101. Demandons conduite a tenir. Numéro de téléphone pro: 0776985249",Intervention,WO/NC/Input,215866453
N13113DU0003,1,Bouteille exctinction 4015WX manquante,13113,ST5,S,SAS03/82,26.0,ST25,Intervention,WO/NC/Input,1027518069,,,CLOSED,N,N,2025-12-10 19:16:00,2025-12-10 19:16:00,2025-12-11 09:43:00,2025-12-12 13:25:00,2025-12-15 06:56:00,,BSENT,2025-12-11 08:12:00,"pierre métal, BT ATA26, GC",Y,"#[NM]#GTI/RTI#8260102#FIN#4015WX#  GTI/RTI: 8260102 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: OSW (travaux restants) Type de défaut (2 letter code): Elément manquant / non installé [NM] FIN Number: 4015WX  Rubriques: Divers élec Divers élec: Autres élément électrique (diodes, capteurs, ...) Dépose / pose ou Remplacement: Dépose / pose FIN des éléments: 4015WX Numéro de câble (si possible):  Texte libre : (complément d'informations):  Lors du GTI 8260102, au pas de test 3.2 : nous avons injecter une masse sur la borne C de la prise 4015WX-B, afin de pouvoir dérouler notre essai, car la bouteille extinction 4015WX est manquante.  Demandons conduite a tenir. Numéro de téléphone pro: 0776985249",Intervention,WO/NC/Input,1027518069
N13113DU0001,1,remplacement prise 1971VC-A,13113,ST5,S,SAS03/82,,ST35,Intervention,WO/NC/Input,215860991,,,CLOSED,N,N,2025-12-04 19:31:00,2025-12-04 19:31:00,2025-12-05 08:37:00,2025-12-05 09:44:00,2025-12-08 07:16:00,,BSENT,2025-12-05 07:59:00,"pierre ATA21, RG ATA27(31), GB ATA31, DC ATA34, YJ",Y,"#[NP]#NC#215860991#FIN#1971VC-A#  NC: 215860991 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Électrique Type de défaut (2 letter code): Pin tordue [NP] FIN Number: 1971VC-A  Rubriques: Prises Prises: Prise débranchée/rebranchée Liste des FINs impactés (Prises): 1971VC-A  Texte libre : (complément d'informations): Lors du désenfichage de la PIN 7 sur la prise 1971VC-A, suite à une panne détecté lors des essais, le clips s'est rompu et est sorti du gromet. Voir standard doc. Veuillez remplacer la prise. Numéro de téléphone pro: 0789318780",Intervention,WO/NC/Input,215860991
N13107DU0034,1,Dépose / Repose panneau 522UB,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,216053328,,,OPEN,N,N,2026-01-12 21:07:00,2026-01-12 21:07:00,,,,,,,,N,"#[NV]#WO#216053328#FIN#522 UB#  Work order Number: 1016551174 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Défauts visuels sur les pièces [NV] FIN Number: 522 UB  Rubriques: Eléments mécanique Pièces structure avion: Panneaux Côté: Les deux Dépose / Pose ou Remplacement: Dépose / Pose Précisez N° de panneau: 522UB Précisez la zone:  Texte libre : (complément d'informations): Bonjour, Le panneau 522UB va être déposé. Demandons conduite à tenir. Numéro de téléphone pro: 0660795937",Intervention,WO/NC/Input,216053328
N13107DU0033,1,Remplacement 197AB,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,216085028,,,ANSWERED,N,N,2026-01-09 13:25:00,2026-01-09 13:25:00,2026-01-09 14:56:00,2026-01-09 14:56:00,,,BSENT,2026-01-09 14:14:00,pierre,Y,"#[NV]#NC#216085028#FIN#197AB#  NC: 216085028 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Défauts visuels sur les pièces [NV] FIN Number: 197AB  Rubriques: Eléments mécanique Pièces structure avion: Panneaux Côté: Les deux Dépose / Pose ou Remplacement: Dépose / Pose Précisez N° de panneau: 197 AB Précisez la zone:  Texte libre : (complément d'informations): Bonjour, Le panneau 197 AB va être remplacé. Demandons conduite à tenir. Cordialement. Numéro de téléphone pro: 0660795937",Intervention,WO/NC/Input,216085028
N13107DU0032,1,Suspicion Fuite spoilers - Demande de mouvements,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,SA.13107-0062,,,CLOSED,N,N,2026-01-09 07:12:00,2026-01-09 07:12:00,2026-01-09 07:54:00,2026-01-09 07:54:00,2026-01-09 09:56:00,,BSENT,2026-01-09 07:34:00,"pierre ATA27, SP",Y,"#[NL]#ALB/QLB#SA.13107-0062#FD#Dent on Skin#  ALB: SA.13107-0062 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Fuite [NL] Mot-clé si aucune information n'est disponible (FD): Dent on Skin  Rubriques: Eléments mécanique Pièces structure avion: Autres Dépose / Pose ou Remplacement: Remplacement Système: Hydraulique Circuit: Bleu Précisez la référence (P/N): Spoilers Identification ligne: Spoilers Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): Spoilers Tenant ou aboutissant de la ligne (FIN + port hydraulique): La bâche hydraulique a t-elle été vidée ?: NON  Texte libre : (complément d'informations): Bonjour, Suite au QLB, il est demandé de faire des mouvements spoilers afin de confirmer qu'il n'y a pas de fuite sur toutes les servocommandes des spoilers avion côté gauche. Pouvez vous nous faire une procédures à suivre afin de réaliser cette opération. Cordialement. Numéro de téléphone pro: 0660795937",Intervention,WO/NC/Input,SA.13107-0062
N13107DU0031,1,depose /pose panneau,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,1027870266,,,CLOSED,N,N,2026-01-08 09:30:00,2026-01-08 09:30:00,2026-01-08 14:09:00,2026-01-08 14:09:00,2026-01-09 06:55:00,,BSENT,2026-01-08 09:35:00,Mickael ,Y,#[NI]#WO#1027870266#FIN#621 AB#  Work order Number: 1027870266 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Installation incorrecte [NI] FIN Number: 621 AB  Rubriques: Eléments mécanique Pièces structure avion: Panneaux Côté: droite Dépose / Pose ou Remplacement: Dépose / Pose Précisez N° de panneau: 621AB Précisez la zone: sous bec voilure droite  Texte libre : (complément d'informations): Suite à SO3 1027870266 au vue de la dépose /repose du panneau sous bec voilure droite 621AB  veuillez me dire si reprise d 'essais et la conduite tenir Numéro de téléphone pro: 0648055817,Intervention,WO/NC/Input,1027870266
N13107DU0030,1,depose/repose panneau 147AZ,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,1027869437,,,CLOSED,N,N,2026-01-08 09:19:00,2026-01-08 09:19:00,2026-01-08 11:51:00,2026-01-08 14:03:00,2026-01-09 06:55:00,,BSENT,2026-01-08 09:33:00,Mickael ATA 20: B.TORRA ATA 28: P-A.LISSALDE,Y,#[NI]#WO#1027869437#FIN#147 AZ#  Work order Number: 1027869437 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Installation incorrecte [NI] FIN Number: 147 AZ  Rubriques: Eléments mécanique Pièces structure avion: Panneaux Côté: Gauche Dépose / Pose ou Remplacement: Dépose / Pose Précisez N° de panneau: 147AZ Précisez la zone: panneau central tank  Texte libre : (complément d'informations): Suite à SO3 102869437 au vue de la dépose /repose du panneau réservoir central 147 AZ veuillez me dire si reprise d 'essais et la conduite tenir Numéro de téléphone pro: 0648055817,Intervention,WO/NC/Input,1027869437
N13107DU0029,1,tuyauterie WASTE ,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,QLB#SA.13107-0030,,,CLOSED,N,N,2026-01-07 16:52:00,2026-01-07 16:52:00,2026-01-08 08:42:00,2026-01-08 08:42:00,2026-01-08 16:43:00,,BSENT,2026-01-08 07:53:00,pierre,Y,"#[NV]#ALB/QLB#SA.13107-0030#PN#D 3837021600000#  ALB: SA.13107-0030 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Défauts visuels sur les pièces [NV] Part Number: D 3837021600000  Rubriques: Eléments mécanique Pièces structure avion: Tuyauteries Dépose / Pose ou Remplacement: Remplacement Système: Eau Précisez la référence (P/N): D 3837021600000 Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): C65 Tenant ou aboutissant de la ligne (FIN, élément,..): Tuyauterie WASTE  Texte libre : (complément d'informations): Bonjour, Suite au remplacement de la tuyauterie WASTE demandons reprise d'essai merci Numéro de téléphone pro: 0684929655",Intervention,WO/NC/Input,QLB#SA.13107-0030
N13107DU0028,1,"Création d'OF S03 avec un lot d'Inspection, Dep/Rep Stowage S2",13107,ST5,S,SWR10/9,92.0,ST21,Intervention,WO/NC/Input,1027866867,,,ANSWERED,N,N,2026-01-07 16:23:00,2026-01-07 16:23:00,2026-01-08 07:40:00,2026-01-08 13:55:00,,,BSENT,2026-01-07 16:35:00,Mickael ATA 20: B.TORRA ATA 21: M.ROCA ATA 23-73: C.CHINCHOLLE,Y,#[NF]#WO#1027866867#FIN#6778VC A#  Work order Number: 1027866867 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Fonctionnelle Type de défaut (2 letter code): Défaut fonctionnel [NF] FIN Number: 6778VC A  Rubriques: Prises Prises: Prise débranchée/rebranchée Liste des FINs impactés (Prises): 6778VC A  Texte libre : (complément d'informations): Eléments mécaniques déposés Stowage S2 RH : Métallisation +ATA21 Numéro de téléphone pro: 0630363742 ,Intervention,WO/NC/Input,1027866867
N13107DU0027,1,Retorquage sur fuite sur 2131GM ,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,216030388,,,CLOSED,N,N,2026-01-07 14:48:00,2026-01-07 14:48:00,2026-01-07 16:43:00,2026-01-07 16:44:00,2026-01-08 06:53:00,,BSENT,2026-01-07 15:07:00,Mickael,Y,"#[NL]#NC#216030388#FIN#2131GM#  NC: 216030388 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Fuite [NL] FIN Number: 2131GM  Rubriques: Eléments mécanique Pièces structure avion: Tuyauteries Dépose / Pose ou Remplacement: Pas de dépose  Système: Hydraulique Circuit: Bleu Précisez la référence (P/N): 2131GM Identification ligne: 2131GM Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): Panneau de remplissage hydraulique sous le 197BB -- raccord 2131GM Tenant ou aboutissant de la ligne (FIN + port hydraulique): La bâche hydraulique a t-elle été vidée ?: NON  Texte libre : (complément d'informations): L'équipement 2131GM à été retorqué suite à une fuite dans la zone du 197BB, L'équipement n'a pas été remplacé. Nous demandons procédure pour retester que ça ne fuit plus. La bâche a juste été dépressurisé en air. Numéro de téléphone pro: 00000000 ",Intervention,WO/NC/Input,216030388
N13107DU0026,1,Dépose hatrack C20-59 LH/RH,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,NC 215844901,,,CLOSED,N,N,2026-01-07 14:26:00,2026-01-07 14:26:00,2026-01-07 15:59:00,2026-01-08 08:12:00,2026-01-08 09:44:00,,BSENT,2026-01-07 15:43:00,Mickael ATA 20: B.TORRA ATA 21/35: M.ROCA ATA 23-73: C.CHINCHOLLE ATA 33: D.TREY,Y,"#[CW]#NC#NC 215844901#FD#Hatrack#  NC: NC 215844901 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: OSW (travaux restants) Type de défaut (2 letter code): OSW (travaux restants) [CW] Mot-clé si aucune information n'est disponible (FD): Hatrack  Rubriques: Chantier / Elément complet Nom ou raison du chantier: Déposes hatrack C20-59 LH/RH Prises déconnectées: 7381VC14, 7393VC260 A, 7381VC15, 7381VC16, 7381VC31, 7381VC32, 7393VC300 A, 7381VC33, 7381VC34, 7381VC35, 7381VC36, 7381VC71, 7393VC380 A, 7393VC340 A, 7381VC72, 7381VC73, 7381VC75, 7381VC76, 7381VC111, 7381VC112, 7381VC113, 7381VC114, 7381VC115, 7381VC116, 7381VC131, 7381VC132, 7381VC133, 7381VC134, 7381VC135, 7393VC590 A, 7393VC550 A, 7393VC510 A, 7393VC470 A, 7393VC430 A, 6778VC A, 7382VC23, 7382VC24, 7392VC260 A, 7382VC25, 7382VC26, 7382VC41, 7382VC42, 7382VC43, 7382VC44, 7382VC45, 7382VC81, 7382VC82, 7382VC83, 7382VC84, 7382VC85, 7382VC86, 7382VC121, 7382VC122, 7382VC123, 7382VC125, 7382VC141, 7382VC142, 7382VC143, 7382VC144, 7392VC550 A, 7392VC510 A, 7392VC470 A, 7392VC380 A, 7392VC340 A Equipements déposés (FIN): Eléments mécaniques déposés (P/N): Tuyauterie ATA 21, Metallisation Panneaux déposés : Eléments cabine déposés (FIN, P/N, etc...): Hatrack C20-59 LH/RH, Panneaux plafonds C20-59 Autres:  Texte libre : (complément d'informations): Numéro de téléphone pro: 0619102014",Intervention,WO/NC/Input,NC 215844901
N13107DU0025,1,Remplacement 192 eb et 191lb,13107,ST5,S,SWR10/9,,ST21,Intervention,WO/NC/Input,1027867240,,,CLOSED,N,N,2026-01-07 14:16:00,2026-01-07 14:16:00,2026-01-07 15:22:00,2026-01-07 15:23:00,2026-01-08 06:30:00,,BSENT,2026-01-07 14:54:00,Mickael,Y,"#[NV]#WO#1027867240#FIN#192 eb et 191lb#  Work order Number: 1027867240 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Défauts visuels sur les pièces [NV] FIN Number: 192 eb et 191lb  Rubriques: Eléments mécanique Pièces structure avion: Panneaux Côté: Les deux Dépose / Pose ou Remplacement: Remplacement Précisez N° de panneau: Depose 192 eb et 191lb Précisez la zone:  Texte libre : (complément d'informations): Bonjour, Intervention sur poste pour remplacement panneaux 192 eb et 191lb. Demandons conduite à tenir Numéro de téléphone pro: 0660795937 ",Intervention,WO/NC/Input,1027867240
